Store Number,City,Zip Code,County,2015 Total Bottles Sold,2015 Average Margin Ratio,2015 Average Sale (Dollars),2015 Total Sales (Dollars),2015 Total Transactions,2015 Average Volume per Sale (Liters),2015 Total Volume Sold (Liters),2015 DaysOpen,2015 Average Price per Bottle (Dollars),2015 Average Price per Liter (Dollars),2015 Average Margin,2015 Average Sales per Day,Q1_15 Total Bottles Sold,Q1_15 Average Margin Ratio,Q1_15 Average Sale (Dollars),Q1_15 Total Sales (Dollars),Q1_15 Total Transactions,Q1_15 Average Volume per Sale (Liters),Q1_15 Total Volume Sold (Liters),Q1_15 DaysOpen,Q1_15 Average Price per Bottle (Dollars),Q1_15 Average Price per Liter (Dollars),Q1_15 Average Margin,Q1_15 Average Sales per Day,Q1_16 Total Bottles Sold,Q1_16 Average Margin Ratio,Q1_16 Average Sale (Dollars),Q1_16 Total Sales (Dollars),Q1_16 Total Transactions,Q1_16 Average Volume per Sale (Liters),Q1_16 Total Volume Sold (Liters),Q1_16 DaysOpen,Q1_16 Average Price per Bottle (Dollars),Q1_16 Average Price per Liter (Dollars),Q1_16 Average Margin,Q1_16 Average Sales per Day
4317,GREENFIELD,50849,Adair,7214,0.334500103093,85.9123237598,98713.26,1149,7.34125326371,8435.1,51,13.8835335074,14.5605847735,28.7834638816,270.447287671,1649,0.334484089757,96.2817117117,21374.54,222,8.68130630631,1927.25,13,12.9766666667,13.41503432,32.260990991,234.885054945,1978,0.334052708196,93.5850961538,29198.55,312,7.37740384615,2301.75,13,14.0466666667,15.2218223443,31.3565705128,320.863186813
4318,RED OAK,51566,Montgomery,5449,0.334414660164,92.2278298397,74796.77,811,7.69451294698,6240.25,51,15.2410480888,15.46698902,30.9097410604,204.922657534,1290,0.334260892815,82.4277294686,17062.54,207,7.31038647343,1513.25,13,15.7175845411,15.6672440764,27.5979227053,187.50043956,1653,0.333813480983,87.55,21975.05,251,7.48804780876,1879.5,13,15.6859760956,15.8677233921,29.3619123506,241.484065934
4319,HUMBOLDT,50548,Humboldt,8826,0.334726904249,177.952780142,125456.71,705,16.9443262411,11945.75,46,14.0364397163,13.7016541709,60.2537446809,343.717013699,2419,0.334326367312,238.680272109,35086.0,147,22.3112244898,3279.75,11,15.056122449,15.2392290249,80.8121768707,385.56043956,2346,0.33425720255,157.932307692,30796.8,195,16.2653846154,3171.75,11,13.1230769231,13.7402271062,54.1687692308,338.426373626
4320,PERRY,50220,Boone,13229,0.334923848928,165.799910642,204099.69,1231,13.8101137287,17000.25,52,16.0063606824,15.7220331902,55.9052883834,559.177232877,2580,0.334652643159,117.339012346,38017.84,324,9.77314814815,3166.5,12,15.8639506173,15.228771311,39.4075925926,417.778461538,3448,0.334352062102,199.964015152,52790.5,264,17.2315530303,4549.13,13,15.5643560606,15.7956971026,67.33125,580.115384615
4321,CHARLES CITY,50616,Floyd,6100,0.334799533099,106.069309878,78385.22,739,10.6092016238,7840.2,46,13.0460351827,14.1849313744,36.0265899865,214.754027397,1281,0.334715898374,89.2702234637,15979.37,179,8.59217877095,1538.0,11,12.618603352,13.6703591381,30.1282681564,175.597472527,1229,0.334077615908,85.9932065217,15822.75,184,8.34782608696,1536.0,12,12.4470652174,12.6962085921,28.9404347826,173.876373626
4324,DAYTON,50530,Webster,4158,0.334019510567,78.2125935162,62726.5,802,5.58382793017,4478.23,30,14.5274189526,15.3820903881,26.1251620948,171.853424658,924,0.334113886038,77.6906043956,14139.69,182,5.41895604396,986.25,7,15.0906043956,15.981959707,25.9557142857,155.381208791,1101,0.334207513149,82.5257487923,17082.83,207,5.7168115942,1183.38,11,15.0971497585,15.7537270713,27.5717874396,187.723406593
4326,STRATFORD,50249,Hamilton,2878,0.334808702008,66.8507431341,41380.61,619,5.75891760905,3564.77,31,15.9992245557,15.4286650896,22.4159289176,113.371534247,582,0.334575121038,62.6304918033,7640.92,122,5.77147540984,704.12,6,14.7504918033,14.5741003123,21.0109836066,83.9661538462,698,0.333964833767,66.7017834395,10472.18,157,5.50955414013,865.0,8,16.7262420382,16.0382317258,22.3094267516,115.078901099
4334,DUBUQUE,52001,Dubuque,11230,0.334676042162,145.447397692,138611.37,953,13.3254669465,12699.17,42,12.5558027282,13.6076964973,48.8824134313,379.757178082,2579,0.334505857572,133.720590717,31691.78,237,12.0443037975,2854.5,11,12.1814345992,13.5201004621,44.7875105485,348.261318681,2854,0.334550365443,174.435151515,40294.52,231,14.2119047619,3282.95,10,13.2880952381,13.6393485879,58.5828138528,442.796923077
4336,GEORGE,51237,Lyon,3490,0.334211130229,47.9026304107,43160.27,901,4.01392896781,3616.55,44,14.0937735849,15.0952768019,15.9946392897,118.247315068,631,0.334084367525,55.9598518519,7554.58,135,4.79251851852,646.99,7,14.1394074074,14.7846446208,18.6784444444,83.0173626374,934,0.333713848268,41.5255789474,11834.79,285,3.29052631579,937.8,13,14.4596842105,16.2508487886,13.8559649123,130.052637363
4337,LARCHWOOD,51241,Lyon,3413,0.334016680503,113.058319739,69304.75,613,6.13898858075,3763.2,26,22.4231810767,23.1560607473,37.7502773246,189.876027397,908,0.33386865347,111.853099415,19126.88,171,6.50292397661,1112.0,7,22.2523976608,21.8074603175,37.3349707602,210.185494505,816,0.333532539001,105.778658537,17347.7,164,5.68140243902,931.75,6,22.273902439,23.1238763066,35.2783536585,190.634065934
4343,DES MOINES,50313,Polk,10606,0.333567290679,92.7238481675,70841.02,764,5.45619109948,4168.53,24,11.3534293194,20.8191005871,30.9301832461,194.084986301,2547,0.333548455965,85.7608121827,16894.88,197,5.27045685279,1038.28,6,10.4596446701,19.4568800874,28.607106599,185.658021978,2010,0.333530795262,112.203129771,14698.61,131,6.11954198473,801.66,4,11.9290076336,21.1582506361,37.4241221374,161.523186813
4344,GRIMES,50111,Polk,14216,0.334225826241,31.2327460169,199952.04,6402,1.89930490472,12159.35,58,15.4512105592,19.8060889934,10.431711965,547.813808219,3264,0.334355466332,30.2105946685,44198.1,1463,1.88468899522,2757.3,15,15.319391661,19.408531856,10.0974025974,485.693406593,3655,0.333632832093,30.9380343398,52254.34,1689,1.86172883363,3144.46,13,15.9284487863,20.2322529904,10.3205920663,574.223516484
4345,GRINNELL,50112,Poweshiek,16262,0.334334459989,33.8530139535,145567.96,4300,2.17961162791,9372.33,52,11.9282116279,18.2921215211,11.3084325581,398.816328767,3295,0.3341545534,30.3070512821,30731.35,1014,1.95601577909,1983.4,12,11.5309566075,18.3984551182,10.1184516765,337.707142857,3558,0.33391080099,34.437309417,30718.08,892,2.25461883408,2011.12,13,11.6102690583,18.0690223492,11.4925896861,337.561318681
4346,SHELLSBURG,52332,Benton,7761,0.334278323572,35.2503385417,94752.91,2688,2.75451636905,7404.14,52,13.9996391369,15.4466095269,11.7838616071,259.597013699,1842,0.334171262918,34.9819325153,22808.22,652,2.73299079755,1781.91,13,14.0074693252,15.5021709349,11.6974233129,250.63978022,1404,0.333989794593,30.3563867187,15542.47,512,2.59017578125,1326.17,13,13.349609375,14.8117905971,10.1336132813,170.796373626
4355,STORY CITY,50248,Story,4882,0.334603850471,85.0561217949,53075.02,624,6.47690705128,4041.59,33,10.8963461538,16.701932255,28.4737339744,145.411013699,1287,0.334884750996,95.6169655172,13864.46,145,7.49406896552,1086.64,9,11.1148965517,17.313787303,32.0285517241,152.356703297,1063,0.333988361178,82.5405797101,11390.6,138,6.34876811594,876.13,8,10.821884058,15.7753621341,27.5760144928,125.171428571
4356,NEVADA,50201,Story,2726,0.33410943749,61.744958159,29514.09,478,4.51374476987,2157.57,24,11.7139958159,18.1728043435,20.65541841,80.8605205479,633,0.334067439718,84.2378947368,6402.08,76,6.11802631579,464.97,4,11.0993421053,17.5079511278,28.1526315789,70.3525274725,702,0.333779272565,62.4140833333,7489.69,120,4.79,574.8,7,13.1925833333,18.3630833333,20.8516666667,82.3042857143
4358,CLARION,50525,Wright,4318,0.334568939438,150.760133779,45077.28,299,12.3216722408,3684.18,26,11.9513377926,14.5400057605,50.4463210702,123.49939726,1161,0.334439371713,141.545348837,12172.9,86,10.868372093,934.68,5,11.9261627907,15.6673400721,47.3596511628,133.768131868,990,0.334445951568,123.702142857,10390.98,84,10.3035714286,865.5,9,13.6694047619,13.1753061224,41.4021428571,114.186593407
4359,WAUKEE,50263,Dallas,3673,0.334274154886,88.5198728814,41781.38,472,6.04561440678,2853.53,25,12.388940678,17.7094188639,29.5908686441,114.469534247,1098,0.334407201108,108.606,12489.69,115,7.4092173913,852.06,7,12.422173913,17.1568743227,36.2990434783,137.249340659,1038,0.333581371382,74.4543333333,11168.15,150,5.1958,779.37,10,11.879,17.2273416094,24.8382,122.726923077
4361,DES MOINES,50313,Polk,10585,0.33379723366,70.7493838384,70041.89,990,4.79112121212,4743.21,50,10.1072323232,18.7477594332,23.6201818182,191.895589041,2479,0.33371962325,86.0248351648,15656.52,182,6.12489010989,1114.73,12,10.5787912088,18.32163828,28.7086263736,172.04967033,2721,0.333725410323,42.9489473684,18768.69,437,2.90874141876,1271.12,12,8.71260869565,18.8398353588,14.3373913043,206.249340659
4362,POLK CITY,50226,Polk,4548,0.334538204529,77.6504380665,51404.59,662,5.61064954683,3714.25,38,11.6372809668,16.5730042823,25.9912839879,140.834493151,963,0.334768487374,85.1179365079,10724.86,126,6.25507936508,788.14,6,11.6823809524,16.6921058482,28.5092857143,117.855604396,997,0.334311658837,64.2317751479,10855.17,169,4.74207100592,801.41,12,11.1852662722,15.9818482182,21.4811242604,119.287582418
4366,TIFFIN,52340,Johnson,4029,0.334058929297,66.8962573099,45757.04,684,4.34269005848,2970.4,25,11.6172807018,17.8994309183,22.3531578947,125.361753425,669,0.334152509782,77.0330693069,7780.34,101,5.05752475248,510.81,4,11.8556435644,17.840860234,25.7457425743,85.4982417582,1102,0.333851713305,53.999321267,11933.85,221,3.64429864253,805.39,12,11.2833936652,16.7137069425,18.0295927602,131.141208791
4368,JOHNSTON,50131,Polk,4379,0.334178376361,70.0279382889,49929.92,713,4.9649368864,3540.0,44,12.8595511921,18.0073872915,23.405483871,136.79430137,931,0.333786171118,72.320890411,10558.85,146,5.23993150685,765.03,7,12.1580821918,17.4067767172,24.138630137,116.031318681,858,0.333682679351,57.963625731,9911.78,171,4.24473684211,725.85,10,12.3638596491,16.6808640988,19.3447953216,108.920659341
4369,NORWALK,50211,Warren,6045,0.33402667367,82.7779895561,63407.94,766,5.89578328982,4516.17,41,13.3333681462,17.5968442471,27.650770235,173.720383562,1212,0.333818045798,88.7448630137,12956.75,146,6.33,924.18,7,13.3165753425,17.0084743966,29.6266438356,142.381868132,1596,0.333699679009,73.0128695652,16792.96,230,5.2482173913,1207.09,13,13.3066086957,17.8056813658,24.3646956522,184.538021978
4370,NORWALK,50211,Warren,5434,0.333986486997,78.8240293638,48319.13,613,5.88983686786,3610.47,30,12.0771288744,16.8615425697,26.3465742251,132.381178082,1010,0.333928820324,76.844173913,8837.08,115,5.62347826087,646.7,7,12.0153043478,16.5036190476,25.6454782609,97.1107692308,1722,0.333774236355,84.3494505495,15351.6,182,6.29972527473,1146.55,7,12.3988461538,16.6800798012,28.1624175824,168.698901099
4371,WEST DES MOINES,50265,Polk,4176,0.334010204525,83.2960683761,48728.2,585,5.6604957265,3311.39,27,12.3725811966,17.7113401694,27.8250940171,133.501917808,1068,0.33412725568,98.1515107914,13643.06,139,6.0926618705,846.88,6,13.0535251799,18.4624474099,32.7869784173,149.923736264,1270,0.333724464599,84.752994012,14153.75,167,5.58275449102,932.32,7,12.4152694611,18.0169352632,28.282994012,155.535714286
4373,WEST DES MOINES,50266,Polk,7151,0.333924005506,85.7441081081,79313.3,925,5.46850810811,5058.37,47,13.3686918919,17.6881899657,28.6274162162,217.296712329,1714,0.334000893829,97.3383937824,18786.31,193,6.2721761658,1210.53,11,12.0438341969,17.2387200275,32.4997409326,206.442967033,1783,0.333542088281,80.3303225806,19921.92,248,5.15689516129,1278.91,13,13.3810080645,17.7907862562,26.7916129032,218.922197802
4374,GRIMES,50111,Polk,4939,0.333998024885,92.4740535714,51785.47,560,6.560125,3673.67,32,12.523875,17.8000748258,30.889125,141.878,1136,0.33471397974,90.7166115702,10976.71,121,6.66479338843,806.44,6,11.0750413223,17.5194673838,30.3723140496,120.623186813,1616,0.333645273406,72.7693150685,15936.48,219,5.05305936073,1106.62,8,12.1384018265,18.2249626179,24.2820091324,175.126153846
4375,GRIMES,50111,Polk,4971,0.334078928867,68.8712389381,54477.15,791,5.23165613148,4138.24,39,11.8877243995,17.3739030876,23.0244500632,149.252465753,1095,0.334086656317,68.0798214286,11437.41,168,5.27857142857,886.8,7,11.5708928571,17.0331901324,22.7580952381,125.685824176,1300,0.333574696624,71.4155023923,14925.84,209,5.28937799043,1105.48,11,12.3432057416,16.5304426137,23.8213875598,164.02021978
4376,MASON CITY,50401,Cerro Gordo,7644,0.334284247758,80.1695591398,74557.69,930,6.39370967742,5946.15,50,11.2871075269,16.5942510708,26.8074301075,204.267643836,1788,0.334440997308,84.8902304147,18421.18,217,6.28866359447,1364.64,11,11.7064976959,17.5208642916,28.3976958525,202.430549451,1919,0.333662138256,72.6640909091,17584.71,242,6.03396694215,1460.22,11,11.4837603306,15.9713894576,24.2488016529,193.238571429
4377,DES MOINES,50313,Polk,8211,0.333698377476,60.8424736842,57800.35,950,3.69395789474,3509.26,39,9.41458947368,20.5082781383,20.3046421053,158.357123288,2063,0.333801219115,63.0414912281,14373.46,228,3.83100877193,873.47,9,9.43671052632,20.8306818149,21.0468859649,157.95010989,1699,0.333592623249,34.4776685393,12274.05,356,1.99297752809,709.5,12,9.07474719101,20.9813828054,11.5005898876,134.87967033
4378,WAUKEE,50263,Dallas,4137,0.333959715845,111.59739726,40733.05,365,8.85164383562,3230.85,27,11.7766849315,15.6687844097,37.2672876712,111.59739726,966,0.333717635865,115.3275,10148.82,88,8.52454545455,750.16,6,12.2970454545,17.0263487554,38.4975,111.525494505,855,0.333709759019,108.924939759,9040.77,83,8.50289156627,705.74,7,13.3037349398,15.068508319,36.3456626506,99.3491208791
4379,WEST DES MOINES,50266,Polk,6030,0.333693579246,86.0581994048,57831.11,672,5.8415625,3925.53,42,12.0242857143,17.0297841351,28.7201488095,158.44139726,1392,0.333834221445,98.395862069,14267.4,145,6.524,945.98,7,12.5953793103,18.0841653216,32.8574482759,156.784615385,1897,0.333614848027,88.0942051282,17178.37,195,6.3661025641,1241.39,12,11.5336923077,15.9372770322,29.3872307692,188.773296703
4380,WEST BRANCH,52358,Cedar,2749,0.334886437295,98.1905016722,29358.96,299,7.61210702341,2276.02,27,11.9451170569,15.7838760153,32.8992976589,80.4355068493,712,0.335179617309,104.69890411,7643.02,73,8.28794520548,605.02,6,11.2026027397,15.420239726,35.1239726027,83.9892307692,666,0.333964038644,92.57,6665.04,72,6.83611111111,492.2,6,12.0120833333,16.3337698413,30.9127777778,73.2421978022
4382,WEST DES MOINES,50265,Polk,6214,0.333899422553,57.0413748933,66795.45,1171,4.00361229718,4688.23,51,11.917822374,18.3504474065,19.0588300598,183.001232877,1446,0.333986434685,66.9579324895,15869.03,237,4.87481012658,1155.33,11,11.8702531646,17.1153765865,22.3780590717,174.384945055,1345,0.333571675781,43.7872903226,13574.06,310,3.20780645161,994.42,13,11.5959677419,17.7200394609,14.6073870968,149.165494505
4384,ADEL,50003,Dallas,6371,0.334143801473,73.4087639061,59387.69,809,5.87800988875,4755.31,45,12.0340420272,17.3188632195,24.5453399258,162.706,1430,0.333757951012,81.6572619048,13718.42,168,6.46267857143,1085.73,10,11.6231547619,17.7908407925,27.2567261905,150.751868132,1709,0.333649579366,71.2426696833,15744.63,221,5.88719457014,1301.07,13,12.8398190045,16.676182244,23.7812217195,173.017912088
4387,SPIRIT LAKE,51360,Dickinson,3812,0.334303242673,100.045,39617.82,396,8.00656565657,3170.6,30,11.4961868687,15.6080749043,33.4444949495,108.541972603,837,0.334645145866,101.498131868,9236.33,91,8.37879120879,762.47,7,11.9236263736,15.3492830979,33.9478021978,101.498131868,727,0.334366934241,95.3630263158,7247.59,76,7.99184210526,607.38,8,11.0634210526,13.7159132106,31.8938157895,79.6438461538
4388,CLIVE,50325,Polk,3583,0.333709091783,62.6610752688,23309.92,372,3.8702688172,1439.74,15,9.27768817204,19.7891379873,20.9095698925,63.8627945205,709,0.333637284364,66.0316216216,4886.34,74,3.86581081081,286.07,4,9.44905405405,20.025031413,22.0268918919,53.696043956,1216,0.333641177878,41.7387978142,7638.2,183,2.61344262295,478.26,7,8.33256830601,18.620042866,13.9240437158,83.9362637363
4392,CLIVE,50325,Polk,5460,0.333915783873,40.1065583554,60480.69,1508,2.59679045093,3915.96,47,11.9864190981,18.5524807082,13.4004840849,165.700520548,1344,0.334073773243,69.4114746544,15062.29,217,4.47640552995,971.38,10,10.9110599078,18.2630243953,23.2062211982,165.51967033,1444,0.333588743348,47.4413913043,16367.28,345,3.18501449275,1098.83,9,12.7449275362,18.5547896592,15.8344347826,179.86021978
4393,CLIVE,50325,Polk,4358,0.333956652547,72.3655354201,43925.88,607,5.06756177924,3076.01,29,13.0136738056,18.0395325516,24.1663426689,120.344876712,968,0.334013724763,77.6811904762,9787.83,126,5.49261904762,692.07,5,13.0744444444,18.6400580367,25.9486507937,107.558571429,942,0.333631038953,82.4027358491,8734.69,106,5.90745283019,626.19,6,12.6860377358,17.6899102524,27.4916981132,95.9856043956
4395,ELLSWORTH,50075,Hamilton,4570,0.334874653978,79.2728448276,55173.9,696,6.17704022989,4299.22,39,12.0163936782,16.4537201375,26.6057902299,151.161369863,1064,0.334343423256,80.2033962264,12752.34,159,6.23427672956,991.25,7,12.0093710692,16.8220634921,26.8685534591,140.135604396,892,0.334490296621,76.3776712329,11151.14,146,6.05589041096,884.16,12,12.2423972603,15.8503767123,25.5708219178,122.54
4396,REINBECK,50669,Grundy,3090,0.334627160662,122.085442623,37236.06,305,10.8855737705,3320.1,41,12.8088852459,11.8704668228,40.8324590164,102.01660274,858,0.333800304275,128.475,10791.9,84,11.625,976.5,8,12.8769047619,11.7123356009,42.865,118.592307692,865,0.334066699696,125.660384615,9801.51,78,11.5865384615,903.75,11,12.6367948718,11.3943772894,41.9514102564,107.708901099
4398,BELMOND,50421,Wright,5215,0.334383348014,118.915878525,54820.22,461,9.97268980477,4597.41,45,12.2165292842,15.9578572464,39.7656399132,150.192383562,1239,0.33406357187,111.924741379,12983.27,116,9.36982758621,1086.9,11,11.5478448276,15.5562938459,37.3868103448,142.673296703,904,0.333888451453,104.940681818,9234.78,88,8.9825,790.46,9,12.3405681818,16.2147970779,35.0647727273,101.481098901
4402,RIVERSIDE,52327,Washington,9036,0.334529685888,99.9008113208,105894.86,1060,8.00766981132,8488.13,51,12.1722924528,16.6750580373,33.4737641509,290.12290411,2157,0.335051960888,98.9737401575,25139.33,254,8.11704724409,2061.73,13,11.4333858268,15.6558264027,33.2056692913,276.256373626,2083,0.334155571269,107.273636364,23600.2,220,8.92536363636,1963.58,11,12.3337272727,17.0192487796,35.9069545455,259.342857143
4404,ANKENY,50021,Polk,4315,0.334020800052,89.3727097902,51121.19,572,6.23145104895,3564.39,44,11.7792657343,16.6623422411,29.8528846154,140.058054795,826,0.333743337108,86.7758558559,9632.12,111,6.41531531532,712.1,12,11.9013513514,16.7664950665,28.9606306306,105.847472527,1114,0.333571527827,86.3616233766,13299.69,154,5.69902597403,877.65,11,11.7629220779,17.1430797774,28.8082467532,146.15043956
4405,ANKENY,50021,Polk,5672,0.33399116642,45.5373872473,58561.08,1286,3.27299377916,4209.07,41,11.6071539658,17.5744575164,15.2166951788,160.441315068,1222,0.334420890375,54.8779237288,12951.19,236,4.06322033898,958.92,7,12.0197881356,17.631031546,18.366779661,142.320769231,1499,0.333474234571,42.3128157895,16078.87,380,3.01544736842,1145.87,13,11.8042894737,17.085768908,14.1095526316,176.690879121
4406,ANKENY,50023,Polk,4992,0.334348854478,83.8028571429,55142.28,658,6.11580547112,4024.2,36,12.6975987842,16.5034043459,28.0208054711,151.074739726,954,0.335136796612,90.11568,11264.46,125,6.47272,809.09,6,12.16056,16.4258240793,30.18624,123.785274725,1487,0.333647047516,70.226695279,16362.82,233,4.98012875536,1160.37,11,12.9590987124,17.0749916294,23.431888412,179.811208791
4408,BOONE,50036,Boone,3559,0.334137632072,99.9067213115,30471.55,305,7.57416393443,2310.12,26,10.6047213115,16.8228065835,33.3834754098,83.4836986301,988,0.333880102018,117.852337662,9074.63,77,8.03675324675,618.83,5,11.0816883117,18.5796583992,39.3475324675,99.7212087912,980,0.334076965825,96.7452272727,8513.58,88,7.265,639.32,7,11.6406818182,16.8647517943,32.3097727273,93.5558241758
4409,BOONE,50036,Boone,2333,0.334293088769,104.673113208,22190.7,212,8.13806603774,1725.27,19,11.0106603774,16.3812224843,34.9995754717,60.7964383562,618,0.333841036735,103.951578947,5925.24,57,7.87719298246,449.0,3,11.2164912281,18.6050438596,34.7249122807,65.1125274725,453,0.33422157435,103.26326087,4750.11,46,7.73630434783,355.87,6,10.897173913,16.3283307453,34.5002173913,52.199010989
